,Name,Category,Latitude,Longitude,address,Province,City,District / County
393,Arrivals Immigration - T3-E Beijing Int'l Airport,Government Building,40.07593441772094,116.60601413270628,首都国际机场3号航站楼,Beijing,Beijing,Shunyi
394,Terminal 3-E (三号航站楼E区),Airport Terminal,40.07561302223617,116.60605476052896,Beijing Capital Int'l Airport 北京首都国际机场,Beijing,Beijing,Shunyi
395,Departures Immigration - T3-E Beijing Int'l Airport,Government Building,40.07554209750502,116.60608332174566,T3-E Beijing Capital Int'l Airport,Beijing,Beijing,Shunyi
396,Tramway To T3-C (Arrivals) / T3-D (Domestic Transfers),Airport Tram,40.074850554265915,116.60616058678846,T3-E Beijing Int'l Airport,Beijing,Beijing,Shunyi
397,Gate E09,Airport Gate,40.07458994730356,116.606403520704,Terminal 3,Beijing,Beijing,Shunyi
398,Beijing Capital International Airport (PEK) (北京首都国际机场),Airport,40.06874495519652,116.60176277160646,Airport Expressway | 机场高,Beijing,Beijing,Shunyi
399,Gate E08,Airport Gate,40.07332865772781,116.6067637830119,Terminal 3,Beijing,Beijing,Shunyi
400,China Eastern Airlines (MU) Check In Area,Airport Terminal,40.07956413293013,116.58819180981521,T2 Beijing Int'l Airport,Beijing,Beijing,Shunyi
401,Cathay Pacific / Dragon Air Lounge (Dragonair & Cathay Pacific Lounge),Airport Lounge,40.077044086252954,116.60403508056505,Beijing Capital Int'l Airport T3-E,Beijing,Beijing,Shunyi
402,Baggage Claim - T2 Beijing Capital Int'l Airport,Baggage Claim,40.07889770980771,116.58814454046389,Beijing Int'l Airport T2,Beijing,Beijing,Shunyi
403,Terminal 2 (二号航站楼),Airport Terminal,40.07893540066259,116.58798904364312,Beijing Capital Int'l Airport 北京首都国际机场,Beijing,Beijing,Shunyi
404,Arrivals Immigration (中国海关),Government Building,40.07799959550686,116.58904641866684,T2 Beijing Capital Int'l Airport,Beijing,Beijing,Shunyi
405,Departures Immigration (边防检查),Government Building,40.07831067697958,116.58858223464954,T2 Beijing Capital Int'l Airport,Beijing,Beijing,Shunyi
406,Gate 12,Airport Gate,40.07585418989458,116.59033909704988,Terminal 2,Beijing,Beijing,Shunyi
407,Terminal 1 (一号航站楼),Airport Terminal,40.07950520729433,116.58224885649071,Beijing Capital Int'l Airport 北京首都国际机场,Beijing,Beijing,Shunyi
408,BGS Premier Lounge (Beijing Int'l Airport T2),Travel Lounge,40.07583748433923,116.58798884673581,,Beijing,Beijing,Shunyi
409,Hilton Beijing Capital Airport (北京首都机场希尔顿酒店),Hotel,40.04795830854769,116.6134860678028,"Terminal 3, Beijing Capital Intl Airport",Beijing,Beijing,Shunyi
410,Burger King (汉堡王),Fast Food Restaurant,40.05493312138513,116.60899790579491,T3 Beijing Capital Int'l Airport,Beijing,Beijing,Shunyi
411,Starbucks (星巴克),Coffee Shop,40.05507444601717,116.60923147663932,Terminal 3 Beijing Capital Int'l Airport,Beijing,Beijing,Shunyi
412,Tramway to T3-E (Int'l Departures),Airport Tram,40.05653907150477,116.60897620430751,T3-C Beijing Int'l Airport,Beijing,Beijing,Shunyi
413,Terminal 3-C (三号航站楼C区),Airport Terminal,40.05441260077424,116.60924505051506,Beijing Capital Int'l Airport 北京首都国际机场,Beijing,Beijing,Shunyi
414,International Baggage Claim (Int'l Baggage Claim),Baggage Claim,40.054400524156925,116.60914715419612,T3 Beijing Int'l Airport,Beijing,Beijing,Shunyi
415,China Customs (T3-C),Government Building,40.054019433942564,116.60927384352911,,Beijing,Beijing,Shunyi
416,T3 Parking Lot (T3 Parking Lot 停车场),Parking,40.0523247852821,116.60971149710245,三号航站楼 T3,Beijing,Beijing,Shunyi
417,T3 Terminal Metro Station (地铁T3航站楼站),Metro Station,40.05232129078925,116.60967532740706,Beijing Capital Int'l Airport,Beijing,Beijing,Shunyi
418,Air China (CA) Check-in Area,General Travel,40.054502832268454,116.60885922360177,T3 Beijing Int'l Airport,Beijing,Beijing,Shunyi
419,Air China First Class Lounge (Domestic),Airport Lounge,40.05570425851534,116.60891211573268,Beijing Capital Int'l Airport,Beijing,Beijing,Shunyi
420,Crowne Plaza Beijing International Airport (北京临空皇冠假日酒店),Hotel,40.062810367751474,116.55066066564592,60 Fuqian 1st St Tianzhu,Beijing,Beijing,Shunyi
421,New China International Exhibition Center (NCIEC) (中国国际展览中心新馆 New China International Exhibition Center (NCIEC)),Event Space,40.069245405209955,116.54304603369806,88 Yuxiang St,Beijing,Beijing,Shunyi
422,Longdi Jade Gallery,Art Gallery,40.225120271280495,116.19468392061714,,Beijing,Beijing,Changping
423,Ming Tombs (明十三陵),Historic Site,40.25594869423264,116.21818542480467,"Ming Shisan Ling Area, Changling Town",Beijing,Beijing,Changping
424,Dingling Underground Palace,Historic Site,40.293601312755776,116.21903813028719,Tianshou Mountains,Beijing,Beijing,Changping
425,Great Wall at Juyongguan (居庸关长城),Historic Site,40.28851862020052,116.06750386374195,昌平区南口镇居庸关村,Beijing,Beijing,Changping
426,Beijing Nanyuan Airport (NAY) (北京南苑机场),Airport,39.789659346512536,116.39141220195387,Jingbei E Rd,Beijing,Beijing,Daxing
427,Mutianyu Great Wall Travel Service (中国慕田峪长城旅游),Transportation Service,40.41604181823573,116.53805559683772,Beijing Huairou district,Beijing,Beijing,Huairou
428,"塔一 Tower Guard House Tower, 慕田峪长城 Great Wall at Mutianyu",Historic Site,40.430699177972286,116.56487067221114,,Beijing,Beijing,Huairou
429,Great Wall Mutianyu Cable Car Station,Ski Chairlift,40.43329780714515,116.55861552470274,Mutianyu Great Wall,Beijing,Beijing,Huairou
430,Toboggan Mutianyu Great Wall (慕天峪滑车),Theme Park Ride / Attraction,40.430884003170426,116.56424186577992,,Beijing,Beijing,Huairou
431,Great wall tower 15,Monument / Landmark,40.440486,116.560092,,Beijing,Beijing,Huairou
432,Great Wall Top Point,Castle,40.430789519249196,116.55685875370392,,Beijing,Beijing,Huairou
433,Great Wall at Mutianyu,Historic Site,40.43253274356686,116.55788183212279,Mutianyu road Bohai Town,Beijing,Beijing,Huairou
434,Subway (赛百味),Sandwich Place,40.430519678562455,116.55693233013153,Great Wall at Mutianyu,Beijing,Beijing,Huairou
435,Great Wall at Badaling (八达岭长城),Historic Site,40.35615947439847,116.00815773010254,"216 Provincial Road, Yanqing",Beijing,Beijing,Yanqing
436,Chongqing People's Liberation Monument (解放碑),Monument / Landmark,29.560187344927996,106.57342314720154,民族路177号解放碑商圈,Chongqing,Chongqing,Yuzhong
437,Hongyadong (洪崖洞),Scenic Lookout,29.564941572775037,106.5747419365107,洪崖洞,Chongqing,Chongqing,Yuzhong
438,Yangtze River Cable Car (长江索道),Cable Car,29.560935313156843,106.57891046897143,上新街12号,Chongqing,Chongqing,Yuzhong
439,重庆北站 Chongqing North Railway Station (重庆北站),Train Station,29.613826714247164,106.54691273626312,渝北区龙头寺,Chongqing,Chongqing,Yuzhong
440,磁器口 Ciqikou Ancient Town,Historic Site,29.581477033657716,106.44793460527356,沙坪坝区,Chongqing,Chongqing,Yuzhong
441,重庆北站 Chongqing North Railway Station (重庆北站),Train Station,29.613826714247164,106.54691273626312,渝北区龙头寺,Chongqing,Chongqing,Jiangbei
442,Hongyadong (洪崖洞),Scenic Lookout,29.564941572775037,106.5747419365107,洪崖洞,Chongqing,Chongqing,Jiangbei
443,Chongqing People's Liberation Monument (解放碑),Monument / Landmark,29.560187344927996,106.57342314720154,民族路177号解放碑商圈,Chongqing,Chongqing,Jiangbei
444,Yangtze River Cable Car (长江索道),Cable Car,29.560935313156843,106.57891046897143,上新街12号,Chongqing,Chongqing,Jiangbei
445,磁器口 Ciqikou Ancient Town,Historic Site,29.581477033657716,106.44793460527356,沙坪坝区,Chongqing,Chongqing,Jiangbei
446,Terminal T3,Airport Terminal,29.712898165969452,106.65211915969849,翔安路,Chongqing,Chongqing,Jiangbei
447,Chongqing Jiangbei International Airport (CKG) (重庆江北国际机场),Airport,29.719356459310653,106.63513842970133,两路镇,Chongqing,Chongqing,Jiangbei
448,磁器口 Ciqikou Ancient Town,Historic Site,29.581477033657716,106.44793460527356,沙坪坝区,Chongqing,Chongqing,Shapingba
449,重庆北站 Chongqing North Railway Station (重庆北站),Train Station,29.613826714247164,106.54691273626312,渝北区龙头寺,Chongqing,Chongqing,Shapingba
450,Chongqing People's Liberation Monument (解放碑),Monument / Landmark,29.560187344927996,106.57342314720154,民族路177号解放碑商圈,Chongqing,Chongqing,Nan'an
451,Hongyadong (洪崖洞),Scenic Lookout,29.564941572775037,106.5747419365107,洪崖洞,Chongqing,Chongqing,Nan'an
452,Yangtze River Cable Car (长江索道),Cable Car,29.560935313156843,106.57891046897143,上新街12号,Chongqing,Chongqing,Nan'an
453,重庆北站 Chongqing North Railway Station (重庆北站),Train Station,29.613826714247164,106.54691273626312,渝北区龙头寺,Chongqing,Chongqing,Nan'an
454,磁器口 Ciqikou Ancient Town,Historic Site,29.581477033657716,106.44793460527356,沙坪坝区,Chongqing,Chongqing,Nan'an
455,Chongqing Jiangbei International Airport (CKG) (重庆江北国际机场),Airport,29.719356459310653,106.63513842970133,两路镇,Chongqing,Chongqing,Yubei
456,Terminal T3,Airport Terminal,29.712898165969452,106.65211915969849,翔安路,Chongqing,Chongqing,Yubei
457,重庆北站 Chongqing North Railway Station (重庆北站),Train Station,29.613826714247164,106.54691273626312,渝北区龙头寺,Chongqing,Chongqing,Yubei
458,Chongqing People's Liberation Monument (解放碑),Monument / Landmark,29.560187344927996,106.57342314720154,民族路177号解放碑商圈,Chongqing,Chongqing,County
459,Hongyadong (洪崖洞),Scenic Lookout,29.564941572775037,106.5747419365107,洪崖洞,Chongqing,Chongqing,County
460,Yangtze River Cable Car (长江索道),Cable Car,29.560935313156843,106.57891046897143,上新街12号,Chongqing,Chongqing,County
461,重庆北站 Chongqing North Railway Station (重庆北站),Train Station,29.613826714247164,106.54691273626312,渝北区龙头寺,Chongqing,Chongqing,County
462,磁器口 Ciqikou Ancient Town,Historic Site,29.581477033657716,106.44793460527356,沙坪坝区,Chongqing,Chongqing,County
463,Fuzhou Railway Station (福州站),Train Station,26.11694914639816,119.31544248014688,华林路502号,Fujian,Fuzhou,Gulou District
464,Fuzhou Railway Station (福州站),Train Station,26.11694914639816,119.31544248014688,华林路502号,Fujian,Fuzhou,Taijiang District
465,Fuzhou Railway Station (福州站),Train Station,26.11694914639816,119.31544248014688,华林路502号,Fujian,Fuzhou,Cangshan
466,Fuzhou Railway Station (福州站),Train Station,26.11694914639816,119.31544248014688,华林路502号,Fujian,Fuzhou,Jin'an
467,Zhongshan Road Walking Street (中山路步行街),Pedestrian Plaza,24.456354053135907,118.07456496485118,Zhongshan Rd | 中山路,Fujian,Xiamen,Siming
468,Nanputuo Temple (南普陀寺),Buddhist Temple,24.44319,118.091879,515 Siming S Rd,Fujian,Xiamen,Siming
469,Gulangyu Island (鼓浪屿 Gulangyu Island),Island,24.44827911096251,118.06489859901326,,Fujian,Xiamen,Siming
470,Ferry Terminal (轮渡码头),Boat or Ferry,24.45734584703334,118.06842148303984,15 Lujiang Rd,Fujian,Xiamen,Siming
471,Xiamen University (厦门大学),University,24.43749949832758,118.09637546539307,思明区思明南路422号,Fujian,Xiamen,Siming
472,Zeng Cuo An (曾厝垵),Beach,24.42864815627972,118.11976859686078,,Fujian,Xiamen,Siming
473,Xiamen International Cruise Center (厦门国际邮轮中心),Pier,24.484317022638287,118.07032585144043,2 Donggang Rd,Fujian,Xiamen,Siming
474,Xiamen Railway Station (厦门站),Train Station,24.471076284103045,118.10989379882812,900 Xiahe Rd,Fujian,Xiamen,Siming
475,Xiamen (厦门),City,24.497818466692113,118.11315081459071,,Fujian,Xiamen,Siming
476,SM City Xiamen (SM城市广场),Shopping Mall,24.502635946697197,118.12140871657391,湖里区嘉禾路468号,Fujian,Xiamen,Siming
477,First Class Lounge,Airport Lounge,24.539876897095017,118.12960027914816,Xiamen Gaoqi Int'l Airport,Fujian,Xiamen,Siming
478,Xiamen Int'l Conf. & Exhi. Center 厦门国际会展中心 (XICEC) (厦门国际会展中心 (XICEC)),Convention Center,24.468302713821195,118.1782661735505,会展路198号,Fujian,Xiamen,Siming
479,Xiamen Gaoqi International Airport (XMN) (厦门高崎国际机场),Airport,24.536892072886047,118.12722044532796,121 Heshan St | 禾山街道121号,Fujian,Xiamen,Siming
480,T4 Xiamen Gaoqi Int'l Airport (厦门高崎国际机场T4航站楼),Airport Terminal,24.54679587850848,118.143180273414,湖里区高崎南八路,Fujian,Xiamen,Siming
481,First Class Lounge,Airport Lounge,24.539876897095017,118.12960027914816,Xiamen Gaoqi Int'l Airport,Fujian,Xiamen,Jimei
482,Xiamen Gaoqi International Airport (XMN) (厦门高崎国际机场),Airport,24.536892072886047,118.12722044532796,121 Heshan St | 禾山街道121号,Fujian,Xiamen,Jimei
483,T4 Xiamen Gaoqi Int'l Airport (厦门高崎国际机场T4航站楼),Airport Terminal,24.54679587850848,118.143180273414,湖里区高崎南八路,Fujian,Xiamen,Jimei
484,Xiamen North Railway Station (厦门北站),Train Station,24.63884470814063,118.0690410733223,集美区后溪镇中铺路,Fujian,Xiamen,Jimei
485,SM City Xiamen (SM城市广场),Shopping Mall,24.502635946697197,118.12140871657391,湖里区嘉禾路468号,Fujian,Xiamen,Jimei
486,Xiamen (厦门),City,24.497818466692113,118.11315081459071,,Fujian,Xiamen,Jimei
487,Xiamen International Cruise Center (厦门国际邮轮中心),Pier,24.484317022638287,118.07032585144043,2 Donggang Rd,Fujian,Xiamen,Jimei
488,Xiamen Railway Station (厦门站),Train Station,24.471076284103045,118.10989379882812,900 Xiahe Rd,Fujian,Xiamen,Jimei
489,Zhongshan Road Walking Street (中山路步行街),Pedestrian Plaza,24.456354053135907,118.07456496485118,Zhongshan Rd | 中山路,Fujian,Xiamen,Jimei
490,Nanputuo Temple (南普陀寺),Buddhist Temple,24.44319,118.091879,515 Siming S Rd,Fujian,Xiamen,Jimei
491,Ferry Terminal (轮渡码头),Boat or Ferry,24.45734584703334,118.06842148303984,15 Lujiang Rd,Fujian,Xiamen,Jimei
492,Gulangyu Island (鼓浪屿 Gulangyu Island),Island,24.44827911096251,118.06489859901326,,Fujian,Xiamen,Jimei
493,Xiamen Int'l Conf. & Exhi. Center 厦门国际会展中心 (XICEC) (厦门国际会展中心 (XICEC)),Convention Center,24.468302713821195,118.1782661735505,会展路198号,Fujian,Xiamen,Jimei
494,Xiamen International Cruise Center (厦门国际邮轮中心),Pier,24.484317022638287,118.07032585144043,2 Donggang Rd,Fujian,Xiamen,Haicang District
495,Zhongshan Road Walking Street (中山路步行街),Pedestrian Plaza,24.456354053135907,118.07456496485118,Zhongshan Rd | 中山路,Fujian,Xiamen,Haicang District
496,Xiamen North Railway Station (厦门北站),Train Station,24.63884470814063,118.0690410733223,集美区后溪镇中铺路,Fujian,Xiamen,Haicang District
497,Ferry Terminal (轮渡码头),Boat or Ferry,24.45734584703334,118.06842148303984,15 Lujiang Rd,Fujian,Xiamen,Haicang District
498,Gulangyu Island (鼓浪屿 Gulangyu Island),Island,24.44827911096251,118.06489859901326,,Fujian,Xiamen,Haicang District
499,SM City Xiamen (SM城市广场),Shopping Mall,24.502635946697197,118.12140871657391,湖里区嘉禾路468号,Fujian,Xiamen,Huli District
500,Xiamen Gaoqi International Airport (XMN) (厦门高崎国际机场),Airport,24.536892072886047,118.12722044532796,121 Heshan St | 禾山街道121号,Fujian,Xiamen,Huli District
501,First Class Lounge,Airport Lounge,24.539876897095017,118.12960027914816,Xiamen Gaoqi Int'l Airport,Fujian,Xiamen,Huli District
502,Xiamen (厦门),City,24.497818466692113,118.11315081459071,,Fujian,Xiamen,Huli District
503,T4 Xiamen Gaoqi Int'l Airport (厦门高崎国际机场T4航站楼),Airport Terminal,24.54679587850848,118.143180273414,湖里区高崎南八路,Fujian,Xiamen,Huli District
504,Xiamen Railway Station (厦门站),Train Station,24.471076284103045,118.10989379882812,900 Xiahe Rd,Fujian,Xiamen,Huli District
505,Xiamen International Cruise Center (厦门国际邮轮中心),Pier,24.484317022638287,118.07032585144043,2 Donggang Rd,Fujian,Xiamen,Huli District
506,Xiamen Int'l Conf. & Exhi. Center 厦门国际会展中心 (XICEC) (厦门国际会展中心 (XICEC)),Convention Center,24.468302713821195,118.1782661735505,会展路198号,Fujian,Xiamen,Huli District
507,Zhongshan Road Walking Street (中山路步行街),Pedestrian Plaza,24.456354053135907,118.07456496485118,Zhongshan Rd | 中山路,Fujian,Xiamen,Huli District
508,Nanputuo Temple (南普陀寺),Buddhist Temple,24.44319,118.091879,515 Siming S Rd,Fujian,Xiamen,Huli District
509,Zeng Cuo An (曾厝垵),Beach,24.42864815627972,118.11976859686078,,Fujian,Xiamen,Huli District
510,Ferry Terminal (轮渡码头),Boat or Ferry,24.45734584703334,118.06842148303984,15 Lujiang Rd,Fujian,Xiamen,Huli District
511,Xiamen University (厦门大学),University,24.43749949832758,118.09637546539307,思明区思明南路422号,Fujian,Xiamen,Huli District
512,Gulangyu Island (鼓浪屿 Gulangyu Island),Island,24.44827911096251,118.06489859901326,,Fujian,Xiamen,Huli District
513,Xiamen North Railway Station (厦门北站),Train Station,24.63884470814063,118.0690410733223,集美区后溪镇中铺路,Fujian,Xiamen,Huli District
514,Xiamen North Railway Station (厦门北站),Train Station,24.63884470814063,118.0690410733223,集美区后溪镇中铺路,Fujian,Xiamen,Tongan
515,Quanzhou Railway Station (泉州站 Quanzhou Railway Station),Train Station,24.9755614176106,118.56316993286477,丰泽区北峰组团北,Fujian,Quanzhou,Licheng District
516,Quanzhou Jinjiang International Airport (JJN) (泉州晋江国际机场),Airport,24.8024351334193,118.58771324157715,Donghuan E Rd | 东环路东侧,Fujian,Quanzhou,Licheng District
517,Quanzhou Jinjiang International Airport (JJN) (泉州晋江国际机场),Airport,24.8024351334193,118.58771324157715,Donghuan E Rd | 东环路东侧,Fujian,Quanzhou,Shishi
518,Quanzhou Railway Station (泉州站 Quanzhou Railway Station),Train Station,24.9755614176106,118.56316993286477,丰泽区北峰组团北,Fujian,Quanzhou,Fengze District
519,Quanzhou Jinjiang International Airport (JJN) (泉州晋江国际机场),Airport,24.8024351334193,118.58771324157715,Donghuan E Rd | 东环路东侧,Fujian,Quanzhou,Fengze District
520,Quanzhou Jinjiang International Airport (JJN) (泉州晋江国际机场),Airport,24.8024351334193,118.58771324157715,Donghuan E Rd | 东环路东侧,Fujian,Quanzhou,Jinjiang
521,Guangdong Folk Art Museum (Chen Clan Academy) (广东民间工艺博物馆 (陈家祠)),Historic Site,23.12908820240468,113.24016920271951,中山七路恩龙里34号,Guangdong,Guangzhou,Liwan
522,荔湾湖公园 Liwan Lake Park,Park,23.124606399143243,113.22738057076941,荔湾区龙津西路9号,Guangdong,Guangzhou,Liwan
523,南信牛奶甜品专家,Dessert Shop,23.116120361434948,113.23747669124896,,Guangdong,Guangzhou,Liwan
524,Shangxiajiu Pedestrian Street (上下九步行街),Pedestrian Plaza,23.11717022400253,113.24258267444277,荔湾区上下九,Guangdong,Guangzhou,Liwan
525,Shamian Island (沙面岛),Island,23.110614066104826,113.23760451635096,,Guangdong,Guangzhou,Liwan
526,Metropolitan Plaza (西城都荟),Shopping Mall,23.11281494051007,113.23524918380808,8 Huangsha Ave,Guangdong,Guangzhou,Liwan
527,广州文化公园 Guangzhou Cultural Park (广州文化公园),Park,23.11202051911282,113.24625811404174,中国,Guangdong,Guangzhou,Liwan
528,Starbucks (星巴克),Coffee Shop,23.10993619677242,113.23845414839055,50-52 Shamian St,Guangdong,Guangzhou,Liwan
529,Dong Fang Hotel (东方宾馆),Hotel,23.141678904503102,113.25291107529442,120 Liu Hua Road,Guangdong,Guangzhou,Liwan
530,Nan Fang Dasha Mobile and Electronics Market (Nan Fang Dasha Mobile and Electronics Market | 南方大厦 手机和电子产品市场),Electronics Store,23.111334107334752,113.24725228809591,,Guangdong,Guangzhou,Liwan
531,New Asia International Electronic and Digital City,Market,23.11146051552329,113.24791609900126,Liwan District,Guangdong,Guangzhou,Liwan
532,Gongyuanqian Metro Station (地铁公园前站),Metro Station,23.128198024305032,113.25872654828183,地铁一号线、二号线 - Metro Line 1 and Line 2.,Guangdong,Guangzhou,Liwan
533,Guangzhou (广州),City,23.128639087606913,113.25904369354248,,Guangdong,Guangzhou,Liwan
534,Cathedral of Sacred Heart of Jesus (石室圣心大教堂),Church,23.116733912019214,113.25488006037357,一德路旧部前56-7号,Guangdong,Guangzhou,Liwan
535,White Swan Hotel (白天鵝賓館),Hotel,23.108194569944274,113.2374586971612,1 Shamian S. St.,Guangdong,Guangzhou,Liwan
536,"China Hotel, A Marriott Hotel (中国大酒店)",Hotel,23.142622980670616,113.25424446031138,122 Linhua Rd,Guangdong,Guangzhou,Liwan
537,Sun Yat Sen Memorial Hall (中山纪念堂),History Museum,23.135431152822193,113.25924412299439,越秀区东风中路259号,Guangdong,Guangzhou,Liwan
538,Tiger Prawn Vietnamese Restaurant (大头虾越式风味餐厅 Tiger Prawn Vietnamese Restaurant),Vietnamese Restaurant,23.123946925558776,113.26200481501625,惠福东路548号,Guangdong,Guangzhou,Liwan
539,Great Buddha Temple (大佛古寺),Temple,23.124673907341958,113.2626132795644,惠福东路,Guangdong,Guangzhou,Liwan
540,Onelink International Plaza (万菱广场),Shopping Mall,23.116980346636325,113.256998681715,越秀区解放南路39号,Guangdong,Guangzhou,Liwan
541,Shamian Park (沙面公园),Park,23.10796222544435,113.23929727077484,at Shamian Island,Guangdong,Guangzhou,Liwan
542,Starbucks (星巴克),Coffee Shop,23.142940694151967,113.25520811386632,流花路120号,Guangdong,Guangzhou,Liwan
543,Yuexiu Park (越秀公园),Park,23.142471219611572,113.25976252555847,越秀区解放北路988号,Guangdong,Guangzhou,Liwan
544,Beijing Road Pedestrian Street (北京路步行街),Pedestrian Plaza,23.126428971429053,113.26350688934326,北京路,Guangdong,Guangzhou,Liwan
545,Haiying Clock & Watch City,Miscellaneous Shop,23.15192908619454,113.24661867826838,,Guangdong,Guangzhou,Liwan
546,Southern Watch Trade Center,Watch Shop,23.152038314880254,113.24767168416778,,Guangdong,Guangzhou,Liwan
547,Hui Mei Intl Panxin Fashion City,Women's Store,23.150807176790646,113.24572889846577,Guangzhou,Guangdong,Guangzhou,Liwan
548,Starbucks (星巴克),Coffee Shop,23.125035031749523,113.2648430803927,名盛廣場一層,Guangdong,Guangzhou,Liwan
549,Bai Yun World Leather Trade Center,Department Store,23.153521050181368,113.2575957818634,,Guangdong,Guangzhou,Liwan
550,HongXing Seafood Restaurant (鸿星海鲜酒家),Seafood Restaurant,23.116720604247494,113.26278155542111,越秀区沿江中路198号,Guangdong,Guangzhou,Liwan
551,UN Bookstore (聯合書店),Bookstore,23.127723236573406,113.26359196777958,越秀区北京路314号,Guangdong,Guangzhou,Liwan
552,Bai Ma Building (白马服装批发),Clothing Store,23.149419490021117,113.24849709853832,越秀区站南路16号,Guangdong,Guangzhou,Liwan
553,Bosphorus TURKİYE,Turkish Restaurant,23.142116551972965,113.27123435109812,Xiaobei Lu,Guangdong,Guangzhou,Liwan
554,Hotel Landmark Canton Guangzhou (华厦大酒店),Hotel,23.117514863361098,113.2621280008589,8 Qiaoguang Rd.,Guangdong,Guangzhou,Liwan
555,Mayflower Plaza (五月花广场),Shopping Mall,23.12842180607867,113.26167825891982,中山五路68号,Guangdong,Guangzhou,Liwan
556,珠江 Pearl River,River,23.111481402570217,113.25045693096374,Guangzhou,Guangdong,Guangzhou,Liwan
557,丽都酒店 Lido Hotel,Hotel,23.123399926800698,113.26398283985345,No.182 Beijing Road,Guangdong,Guangzhou,Liwan
558,Haizhu Square Metro Station (地铁海珠广场站),Metro Station,23.11788169513252,113.26056718826294,地铁二号线、六号线 - Metro Line 2、6,Guangdong,Guangzhou,Liwan
559,Beijing Lu Metro Station (地铁北京路站),Metro Station,23.121564074668026,113.26494187116623,地铁六号线 - Metro Line 6,Guangdong,Guangzhou,Liwan
560,Metro Guangzhou Railway Station (地铁广州火车站),Metro Station,23.15031397634976,113.25227718577048,地铁二号线、五号线 Gaungzhou Metro Line 2 and 5,Guangdong,Guangzhou,Liwan
561,Guangzhou Railway Station (广州站),Train Station,23.15129067850995,113.25284242630005,环市西路159号,Guangdong,Guangzhou,Liwan
562,Tianzi Wharf (天字码头),Pier,23.11759519558597,113.26566809082391,Yanjiang M Rd | 沿江中路,Guangdong,Guangzhou,Liwan
563,Pearl River Cruise,Boat or Ferry,23.11375968018658,113.27140992384696,pearl river guangzhou,Guangdong,Guangzhou,Liwan
564,Sadda Restaurant,Middle Eastern Restaurant,23.14193197962413,113.27282517618029,,Guangdong,Guangzhou,Liwan
565,Bosphorus Turkish Restaurant (铂斯西餐厅 Bosphorus Turkish Restaurant),Turkish Restaurant,23.134480522023395,113.27970658607721,No:1 Jienshi 6 Road Yuexiu District,Guangdong,Guangzhou,Liwan
566,Mado,Dessert Shop,23.13974006684029,113.28016598252135,,Guangdong,Guangzhou,Liwan
567,The Garden Hotel (The Garden Hotel | 花园酒店),Hotel,23.138203197285073,113.28088886301053,368 Huanshi E Rd,Guangdong,Guangzhou,Liwan
568,Crowne Plaza Guangzhou City Centre (广州中心皇冠假日酒店),Hotel,23.14100347704612,113.27751773427009,339 Huanshi E Rd,Guangdong,Guangzhou,Liwan
569,Sultan Turkish Restaurant,Turkish Restaurant,23.140702867450646,113.28152458771676,"No:367, HuangShi Dong Lu",Guangdong,Guangzhou,Liwan
570,Starbucks (星巴克),Coffee Shop,23.138962158055342,113.28015495794388,环市东路362-363号,Guangdong,Guangzhou,Liwan
571,Shengxian Dashatou Trading Market (盛贤大沙头旧货交易市场),Electronics Store,23.11909147869467,113.2795875336228,,Guangdong,Guangzhou,Liwan
572,Garden Hotel Carousel Restaurant,BBQ Joint,23.138166603639093,113.28088706893303,,Guangdong,Guangzhou,Liwan
573,Highsun Electronic Market (海印广场),Electronics Store,23.118121489034632,113.28222637137867,,Guangdong,Guangzhou,Liwan
574,GZ Friendship Store (广州友谊商店),Shopping Mall,23.13979641934375,113.2815692480321,世贸新天地,Guangdong,Guangzhou,Liwan
575,Guangzhou Baiyun Hotel (白云宾馆),Hotel,23.139814476349603,113.28068699039636,367 Huan Shi Dong Road | 环市东路367号,Guangdong,Guangzhou,Liwan
576,China Plaza (中华广场 China Plaza),Shopping Mall,23.128998728591753,113.27752763468278,中山三路33号,Guangdong,Guangzhou,Liwan
577,Asia International Hotel,Hotel,23.1413226079048,113.27496923216759,,Guangdong,Guangzhou,Liwan
578,Baiyun Mountain (白云山风景名胜区),Mountain,23.16324610393233,113.2918621686893,No.801 Guangyuan Middle Rd.,Guangdong,Guangzhou,Liwan
579,Four Seasons Hotel Guangzhou (广州四季酒店),Hotel,23.120497676964256,113.3177461645547,5 Zhujiang West Rd,Guangdong,Guangzhou,Liwan
580,Guangzhou Opera House (广州大剧院),Opera House,23.117864427356658,113.31697940826416,1 Zhujiang W Rd | 珠江西路1号,Guangdong,Guangzhou,Liwan
581,Grand Hyatt Guangzhou (广州富力君悦大酒店),Hotel,23.1248858947745,113.31838393860215,12 Zhujiang W Rd,Guangdong,Guangzhou,Liwan
582,Huacheng Plaza (花城广场),Plaza,23.121843997790997,113.31920451662414,珠江新城珠江西路和珠江东路,Guangdong,Guangzhou,Liwan
583,Sheraton Guangzhou Hotel (广州喜来登酒店),Hotel,23.135251176959414,113.3163082756132,"208 Tianhe Road, Tianhe District",Guangdong,Guangzhou,Liwan
584,W Guangzhou (广州 W 酒店),Hotel,23.124509457423283,113.32240880410977,"26 Xian Cun Road, Tianhe District",Guangdong,Guangzhou,Liwan
585,Guangzhou Library (广州图书馆),Library,23.11883959401955,113.31952015654117,珠江东路4号,Guangdong,Guangzhou,Liwan
